Datum;Breite;Höhe;R;Zoll;RF;Speed_Index;Load_Index;Fabrikat;Profil;Teilenummer;Preis_Leasing_Netto
01.01.2025;205;55;R;16;XL;H;94;Hankook;Unbekannt;ZTR195556VH420;96.61
01.01.2025;205;55;R;16;XL;H;94;Hankook;Unbekannt;ZTR206556HH420;76.26
01.01.2025;205;55;R;16;XL;V;94;Hankook;Unbekannt;ZTR206556HH421;76.26
01.01.2025;205;55;R;16;XL;V;94;Hankook;Unbekannt;ZTR206556VH420;71.71
01.01.2025;215;55;R;16;XL;W;97;Hankook;Unbekannt;ZTR206556VH421;71.71
01.01.2025;215;55;R;16;XL;V;97;Hankook;Unbekannt;ZTR216556WH420;121.70
01.01.2025;225;55;R;16;XL;W;99;Hankook;Unbekannt;ZTR216556VH420;116.30
01.01.2025;205;55;R;17;XL;V;95;Hankook;Unbekannt;ZTR226556WH420;127.76
01.01.2025;205;55;R;17;XL;V;95;Hankook;Unbekannt;ZTR206557VH420;108.77
01.01.2025;205;55;R;17;XL;V;91;Hankook;Unbekannt;ZTR206557VHZ00;108.77
01.01.2025;215;55;R;17;XL;W;98;Hankook;Kinergy 4S;ZTR205557VH4S0;110.54
01.01.2025;225;55;R;17;XL;W;101;Hankook;Unbekannt;ZTR216557WH420;116.56
01.01.2025;235;55;R;17;XL;W;103;Hankook;Unbekannt;ZTR226557WH420;120.84
01.01.2025;215;55;R;18;XL;V;99;Hankook;Unbekannt;ZTR236557WH420;121.34
01.01.2025;225;55;R;18;XL;V;98;Hankook;Unbekannt;ZTR216558VHZ01;144.93
01.01.2025;225;55;R;18;XL;V;98;Hankook;Unbekannt;ZTR225558VH420;129.06
01.01.2025;205;55;R;19;XL;V;97;Hankook;Unbekannt;ZTR225558VHZ00;129.06
01.01.2025;195;55;R;20;XL;H;95;Hankook;Unbekannt;ZTR206559VHZ00;129.74
01.01.2025;195;50;R;15;XL;V;82;Hankook;Unbekannt;ZTR196550HHZ00;97.81
01.01.2025;185;50;R;16;XL;H;81;Hankook;Unbekannt;ZTR195505VH420;68.68
01.01.2025;195;50;R;16;XL;V;88;Hankook;Unbekannt;ZTR185506HH420;104.20
01.01.2025;205;50;R;17;XL;W;93;Hankook;Unbekannt;ZTR196506VH420;108.70
01.01.2025;215;50;R;17;XL;W;95;Hankook;Unbekannt;ZTR206507WH420;106.98
01.01.2025;215;50;R;17;XL;H;91;Hankook;Unbekannt;ZTR216507WH420;121.70
01.01.2025;225;50;R;17;XL;W;98;Hankook;Unbekannt;ZTR215507HH4S1;127.67
01.01.2025;225;50;R;17;XL;W;98;Hankook;Unbekannt;ZTR226507WH420;112.22
01.01.2025;225;50;R;17;XL;V;98;Hankook;Unbekannt;ZTR226507WH421;112.22
01.01.2025;225;50;R;17;XL;V;98;Hankook;Unbekannt;ZTR226507VH420;129.06
01.01.2025;235;50;R;17;XL;V;96;Hankook;Unbekannt;ZTR226507VH421;129.06
01.01.2025;235;50;R;18;XL;V;101;Hankook;Unbekannt;ZTR235507VH420;156.30
01.01.2025;235;50;R;19;XL;V;103;Hankook;Unbekannt;ZTR236508VH420;127.81
01.01.2025;195;45;R;16;XL;V;84;Hankook;Unbekannt;ZTR236509VHZ00;168.80
01.01.2025;205;45;R;16;XL;H;83;Hankook;Unbekannt;ZTR196456VH420;93.17
01.01.2025;215;45;R;16;XL;V;90;Hankook;Unbekannt;ZTR205456HHZ00;115.60
01.01.2025;205;45;R;17;XL;V;88;Hankook;Unbekannt;ZTR216456VHZ00;115.71
01.01.2025;205;45;R;17;XL;V;88;Hankook;Unbekannt;ZTR206457VH420;117.32
01.01.2025;215;45;R;17;XL;Y;91;Hankook;Unbekannt;ZTR206457VHZ00;117.32
01.01.2025;215;45;R;17;XL;Y;91;Hankook;Unbekannt;ZTR216457YH420;99.61
01.01.2025;225;45;R;17;XL;W;94;Hankook;Unbekannt;ZTR216457YHZ00;99.61
01.01.2025;225;45;R;17;XL;W;94;Hankook;Unbekannt;ZTR226457WH420;91.04
01.01.2025;235;45;R;17;XL;Y;97;Hankook;Kinergy 4s 2 SBL,;ZTR226457WH421;91.04
01.01.2025;235;45;R;17;XL;Y;97;Hankook;Unbekannt;ZTR236457YH420;105.52
01.01.2025;245;45;R;17;XL;Y;99;Hankook;Kinergy 4s 2;ZTR236457YHZ00;105.52
01.01.2025;215;45;R;18;XL;Y;93;Hankook;Kinergy 4s 2 ZR,;ZTR246457YH420;135.51
01.01.2025;225;45;R;18;XL;Y;95;Hankook;Unbekannt;ZTR216458YHZ00;126.93
01.01.2025;225;45;R;18;XL;Y;95;Hankook;Unbekannt;ZTR226458YH420;125.72
01.01.2025;235;45;R;18;XL;W;98;Hankook;Kinergy 4s 2;ZTR226458YHZ00;125.72
01.01.2025;235;45;R;18;XL;Y;98;Hankook;Unbekannt;ZTR236458WHZ00;160.09
01.01.2025;235;45;R;18;XL;Y;98;Hankook;Unbekannt;ZTR236458YH420;129.32
01.01.2025;245;45;R;18;XL;Y;100;Hankook;Unbekannt;ZTR236458YHZ00;129.32
01.01.2025;245;45;R;18;XL;Y;100;Hankook;Unbekannt;ZTR246458YH420;144.27
01.01.2025;235;45;R;19;XL;W;99;Hankook;Kinergy 4s 2;ZTR246458YHZ00;144.27
01.01.2025;245;45;R;19;XL;Y;102;Hankook;Kinergy 4s 2 ZR,;ZTR236459WH420;180.31
01.01.2025;245;45;R;19;XL;Y;102;Hankook;Kinergy 4s 2 ZR,;ZTR246459YHZ00;173.40
01.01.2025;215;45;R;20;XL;V;95;Hankook;Unbekannt;ZTR246459YHZ01;210.89
01.01.2025;205;40;R;17;XL;W;84;Hankook;iON Flex Climate Sound Absorber,;ZTR216450VHZ00;176.95
01.01.2025;215;40;R;17;XL;V;87;Hankook;Unbekannt;ZTR206407WH420;104.52
01.01.2025;205;40;R;18;XL;W;86;Hankook;Unbekannt;ZTR216407VH420;118.74
01.01.2025;215;40;R;18;XL;V;89;Hankook;Unbekannt;ZTR206408WHZ00;159.44
01.01.2025;225;40;R;18;XL;Y;92;Hankook;Unbekannt;ZTR216408VHZ00;106.94
01.01.2025;225;40;R;18;XL;Y;92;Hankook;Unbekannt;ZTR226408YH420;89.02
01.01.2025;235;40;R;18;XL;Y;95;Hankook;Unbekannt;ZTR226408YHZ00;89.02
01.01.2025;245;40;R;18;XL;V;97;Hankook;Unbekannt;ZTR236408YH420;125.07
01.01.2025;245;40;R;18;XL;V;97;Hankook;Unbekannt;ZTR246408VH420;126.26
01.01.2025;225;40;R;19;XL;Y;93;Hankook;Kinergy 4s 2;ZTR246408VHZ00;126.26
01.01.2025;235;40;R;19;XL;W;96;Hankook;Kinergy 4s 2 ZR,;ZTR226409YHZ00;148.23
01.01.2025;235;40;R;19;XL;Y;96;Hankook;iON Flex Climate ZR, Sound Absorber,;ZTR236409WHZ00;193.12
01.01.2025;245;40;R;19;XL;Y;98;Hankook;Kinergy 4s 2 ZR, Y, ServOff;ZTR236409YHZ00;160.94
01.01.2025;255;40;R;19;XL;W;100;Hankook;Unbekannt;ZTR246409YHZ00;152.16
01.01.2025;235;35;R;19;XL;Y;91;Hankook;Kinergy 4s 2 SBL,;ZTR256409WH420;159.32
01.01.2025;255;35;R;19;XL;Y;96;Hankook;Unbekannt;ZTR236359YHZ00;148.23
01.01.2025;255;35;R;19;XL;Y;96;Hankook;Unbekannt;ZTR256359YH420;165.84
01.01.2025;235;35;R;20;XL;Y;92;Hankook;Kinergy 4s 2;ZTR256359YHZ00;165.84
01.01.2025;285;35;R;20;XL;Y;104;Hankook;iON Flex Climate ZR, Sound Absorber,;ZTR236350YHZ00;226.53
01.01.2025;165;70;R;14;XL;T;85;Michelin;Unbekannt;ZTR286350YHZ00;288.18
01.01.2025;175;70;R;14;XL;T;88;Michelin;Unbekannt;ZTR166704TMCL0;82.78
01.01.2025;155;70;R;19;XL;H;88;Michelin;Unbekannt;ZTR176704TMCL0;112.03
01.01.2025;165;65;R;14;XL;T;83;Michelin;Unbekannt;ZTR156709HMZ00;167.17
01.01.2025;175;65;R;14;XL;H;86;Michelin;Unbekannt;ZTR166654TMCL0;81.77
01.01.2025;185;65;R;14;;H;90;Michelin;Unbekannt;ZTR176654HMCL0;85.12
01.01.2025;165;65;R;15;;H;85;Michelin;Unbekannt;ZTR186654HMCL0;101.29
01.01.2025;175;65;R;15;;H;88;Michelin;Unbekannt;ZTR166655HMCL0;101.13
01.01.2025;185;65;R;15;;T;92;Michelin;Unbekannt;ZTR176655HMO20;101.02
01.01.2025;185;65;R;15;;H;88;Michelin;CrossClimate 2;ZTR186655TMZ00;88.56
01.01.2025;185;65;R;15;;V;92;Michelin;Unbekannt;ZTR185655HMO20;89.06
01.01.2025;195;65;R;15;;H;91;Michelin;Unbekannt;ZTR186655VMO20;96.71
01.01.2025;195;65;R;15;;V;95;Michelin;Unbekannt;ZTR195655HMO20;93.67
01.01.2025;205;65;R;15;;V;99;Michelin;Unbekannt;ZTR196655VMO20;93.41
01.01.2025;195;65;R;16;;V;92;Michelin;Unbekannt;ZTR206655VMCL0;121.22
01.01.2025;205;65;R;16;;H;95;Michelin;Unbekannt;ZTR195656VMO20;195.57
01.01.2025;215;65;R;16;;H;98;Michelin;Unbekannt;ZTR205656HMZ00;205.53
01.01.2025;215;65;R;16;;V;102;Michelin;Unbekannt;ZTR215656HMO20;132.18
01.01.2025;215;65;R;17;;V;103;Michelin;Unbekannt;ZTR216656VMO20;137.70
01.01.2025;255;65;R;17;;H;110;Michelin;Unbekannt;ZTR216657VMO20;145.82
01.01.2025;255;65;R;18;;H;111;Michelin;Unbekannt;ZTR255657HMZ00;172.74
01.01.2025;145;60;R;13;;T;111;Michelin;Unbekannt;ZTR255658HMZ00;197.56
01.01.2025;185;60;R;14;;H;86;Michelin;Unbekannt;ZTR145603TMCL0;89.93
01.01.2025;175;60;R;15;;H;85;Michelin;Unbekannt;ZTR186604HMCL0;88.83
01.01.2025;185;60;R;15;;H;84;Michelin;Unbekannt;ZTR176605HMCL0;134.01
01.01.2025;185;60;R;15;;V;88;Michelin;Unbekannt;ZTR185605HMO20;102.57
01.01.2025;195;60;R;15;;H;88;Michelin;Unbekannt;ZTR186605VMO20;103.72
01.01.2025;195;60;R;15;;V;92;Michelin;Unbekannt;ZTR195605HMO20;101.50
01.01.2025;205;60;R;15;;V;95;Michelin;Unbekannt;ZTR196605VMO20;102.69
01.01.2025;195;60;R;16;;H;93;Michelin;Unbekannt;ZTR206605VMO20;121.90
01.01.2025;205;60;R;16;;H;92;Michelin;Unbekannt;ZTR196606HMO20;139.60
01.01.2025;205;60;R;16;;H;96;Michelin;Unbekannt;ZTR205606HMO20;134.96
01.01.2025;205;60;R;16;;H;96;Michelin;Unbekannt;ZTR206606HMO20;140.19
01.01.2025;205;60;R;16;;V;96;Michelin;Unbekannt;ZTR206606HMZ00;140.19
01.01.2025;215;60;R;16;;H;99;Michelin;Unbekannt;ZTR206606VMO20;143.34
01.01.2025;215;60;R;16;;V;95;Michelin;Unbekannt;ZTR216606HMO20;162.17
01.01.2025;215;60;R;16;;V;99;Michelin;Unbekannt;ZTR215606VMO20;164.87
01.01.2025;225;60;R;16;;W;102;Michelin;Unbekannt;ZTR216606VMO20;161.01
01.01.2025;205;60;R;17;;W;97;Michelin;Unbekannt;ZTR226606WMO20;177.91
01.01.2025;215;60;R;17;;H;96;Michelin;Unbekannt;ZTR206607WMZ00;160.96
01.01.2025;215;60;R;17;;H;100;Michelin;Unbekannt;ZTR215607HMO20;147.12
01.01.2025;215;60;R;17;;V;100;Michelin;Unbekannt;ZTR216607HMZ00;147.92
01.01.2025;225;60;R;17;;V;99;Michelin;Unbekannt;ZTR216607VMO20;151.12
01.01.2025;235;60;R;17;;H;102;Michelin;Unbekannt;ZTR225607VMO20;159.43
01.01.2025;195;60;R;18;;H;96;Michelin;Unbekannt;ZTR235607HMZ00;169.06
01.01.2025;225;60;R;18;;W;104;Michelin;Unbekannt;ZTR196608HMZ00;162.03
01.01.2025;235;60;R;18;;H;107;Michelin;Unbekannt;ZTR226608WMZ00;158.47
01.01.2025;245;60;R;18;;V;109;Michelin;Unbekannt;ZTR236608HMO20;163.31
01.01.2025;185;55;R;15;;H;86;Michelin;Unbekannt;ZTR246608VMZ00;190.88
01.01.2025;195;55;R;15;;V;85;Michelin;Unbekannt;ZTR186555HMCL0;118.40
01.01.2025;195;55;R;15;;V;89;Michelin;Unbekannt;ZTR195555VMO20;134.76
01.01.2025;185;55;R;16;;V;83;Michelin;Unbekannt;ZTR196555VMO20;134.76
01.01.2025;195;55;R;16;;H;87;Michelin;Unbekannt;ZTR185556VMZ00;149.27
01.01.2025;195;55;R;16;;H;91;Michelin;Unbekannt;ZTR195556HMO20;123.66
01.01.2025;195;55;R;16;;V;87;Michelin;Unbekannt;ZTR196556HMZ01;124.80
01.01.2025;195;55;R;16;;V;91;Michelin;Unbekannt;ZTR195556VMO20;132.64
01.01.2025;205;55;R;16;;W;91;Michelin;CrossClimate 2 AB;ZTR196556VMO20;134.53
01.01.2025;205;55;R;16;;H;91;Michelin;Unbekannt;ZTR205556WMO20;98.13
01.01.2025;205;55;R;16;;V;91;Michelin;Unbekannt;ZTR205556HMO20;102.70
01.01.2025;205;55;R;16;;V;94;Michelin;Unbekannt;ZTR205556VMO20;102.52
01.01.2025;205;55;R;16;;V;94;Michelin;Unbekannt;ZTR206556VMCL1;105.97
01.01.2025;215;55;R;16;;W;97;Michelin;Unbekannt;ZTR206556VMO20;105.97
01.01.2025;215;55;R;16;;V;93;Michelin;Unbekannt;ZTR216556WMO20;152.93
01.01.2025;215;55;R;16;;V;97;Michelin;Unbekannt;ZTR215556VMO20;155.94
01.01.2025;225;55;R;16;;W;95;Michelin;Unbekannt;ZTR216556VMO20;154.87
01.01.2025;225;55;R;16;;W;99;Michelin;Unbekannt;ZTR225556WMO20;176.77
01.01.2025;205;55;R;17;;W;91;Michelin;Unbekannt;ZTR226556WMO20;177.13
01.01.2025;205;55;R;17;;V;95;Michelin;Unbekannt;ZTR205557WMZ00;147.90
01.01.2025;215;55;R;17;;W;98;Michelin;Unbekannt;ZTR206557VMO20;147.22
01.01.2025;215;55;R;17;;V;94;Michelin;Unbekannt;ZTR216557WMO20;158.56
01.01.2025;225;55;R;17;;W;101;Michelin;Unbekannt;ZTR215557VMO20;145.97
01.01.2025;225;55;R;17;;Y;97;Michelin;Unbekannt;ZTR226557WMO20;158.03
01.01.2025;225;55;R;17;;Y;101;Michelin;Unbekannt;ZTR225557YMO20;158.88
01.01.2025;235;55;R;17;;Y;103;Michelin;Unbekannt;ZTR226557YMO20;159.46
01.01.2025;235;55;R;17;;V;99;Michelin;Unbekannt;ZTR236557YMO20;159.49
01.01.2025;195;55;R;18;;H;93;Michelin;Unbekannt;ZTR235557VMO20;158.87
01.01.2025;215;55;R;18;;H;95;Michelin;Unbekannt;ZTR196558HMZ00;166.80
01.01.2025;215;55;R;18;;V;99;Michelin;Unbekannt;ZTR215558HMZ00;156.47
01.01.2025;225;55;R;18;;V;98;Michelin;Unbekannt;ZTR216558VMZ00;154.12
01.01.2025;225;55;R;18;;V;102;Michelin;Unbekannt;ZTR225558VMZ00;158.11
01.01.2025;225;55;R;18;;V;102;Michelin;Unbekannt;ZTR226558VMCRA;161.02
01.01.2025;235;55;R;18;;H;104;Michelin;Unbekannt;ZTR226558VMZ00;162.97
01.01.2025;235;55;R;18;;V;100;Michelin;Unbekannt;ZTR236558HMO20;163.36
01.01.2025;235;55;R;18;;V;104;Michelin;Unbekannt;ZTR235558VMZ00;153.74
01.01.2025;245;55;R;18;;V;103;Michelin;Unbekannt;ZTR236558VMZ00;156.44
01.01.2025;205;55;R;19;;H;97;Michelin;Unbekannt;ZTR245558VMZ00;201.46
01.01.2025;205;55;R;19;;V;97;Michelin;Unbekannt;ZTR206559HMZ00;167.66
01.01.2025;205;55;R;19;;V;97;Michelin;Unbekannt;ZTR206559VMO21;158.96
01.01.2025;235;55;R;19;;H;105;Michelin;Unbekannt;ZTR206559VMO20;158.96
01.01.2025;245;55;R;19;;V;107;Michelin;Unbekannt;ZTR236559HMO20;187.68
01.01.2025;195;55;R;20;;H;95;Michelin;Unbekannt;ZTR246559VMZ00;202.67
01.01.2025;235;55;R;20;;V;102;Michelin;Unbekannt;ZTR196550HMO20;133.11
01.01.2025;195;50;R;15;;V;86;Michelin;Unbekannt;ZTR235550VMZ00;226.15
01.01.2025;185;50;R;16;;H;81;Michelin;Unbekannt;ZTR196505VMCL0;96.59
01.01.2025;195;50;R;16;;V;88;Michelin;Unbekannt;ZTR185506HMO20;158.02
01.01.2025;205;50;R;16;;Y;87;Michelin;Unbekannt;ZTR196506VMO20;165.54
01.01.2025;225;50;R;16;;Y;92;Michelin;Unbekannt;ZTR205506YMO20;159.00
01.01.2025;205;50;R;17;;W;93;Michelin;Unbekannt;ZTR225506YMO20;187.68
01.01.2025;205;50;R;17;;H;89;Michelin;Unbekannt;ZTR206507WMO20;150.31
01.01.2025;205;50;R;17;;V;89;Michelin;Unbekannt;ZTR205507HMZ00;145.00
01.01.2025;205;50;R;17;;V;93;Michelin;Unbekannt;ZTR205507VMO20;149.57
01.01.2025;215;50;R;17;;W;91;Michelin;Unbekannt;ZTR206507VMO20;151.44
01.01.2025;215;50;R;17;;W;95;Michelin;Unbekannt;ZTR215507WMO20;158.06
01.01.2025;225;50;R;17;;W;94;Michelin;CrossClimate 2 AB;ZTR216507WMO20;156.77
01.01.2025;225;50;R;17;;Y;98;Michelin;Unbekannt;ZTR225507WMO20;157.14
01.01.2025;225;50;R;17;;V;98;Michelin;Unbekannt;ZTR226507YMO20;154.89
01.01.2025;235;50;R;17;;H;96;Michelin;Unbekannt;ZTR226507VMO20;160.10
01.01.2025;235;50;R;18;;Y;101;Michelin;Unbekannt;ZTR235507HMZ00;198.02
01.01.2025;235;50;R;18;;V;97;Michelin;Unbekannt;ZTR236508YMO20;163.67
01.01.2025;255;50;R;18;;Y;106;Michelin;Unbekannt;ZTR235508VMO20;159.11
01.01.2025;215;50;R;19;;T;93;Michelin;Unbekannt;ZTR256508YMZ00;214.06
01.01.2025;225;50;R;19;;V;100;Michelin;Unbekannt;ZTR215509TMZ00;158.82
01.01.2025;235;50;R;19;;V;103;Michelin;Unbekannt;ZTR226509VMZ00;198.02
01.01.2025;195;45;R;16;;V;84;Michelin;Unbekannt;ZTR236509VMO20;192.18
01.01.2025;205;45;R;16;;H;83;Michelin;Unbekannt;ZTR196456VMO20;131.36
01.01.2025;215;45;R;16;;V;90;Michelin;Unbekannt;ZTR205456HMO20;159.48
01.01.2025;205;45;R;17;;W;88;Michelin;Unbekannt;ZTR216456VMO20;169.67
01.01.2025;205;45;R;17;;V;88;Michelin;Unbekannt;ZTR206457WMO20;150.08
01.01.2025;215;45;R;17;;Y;91;Michelin;Unbekannt;ZTR206457VMO20;150.37
01.01.2025;225;45;R;17;;W;91;Michelin;Unbekannt;ZTR216457YMO20;137.57
01.01.2025;225;45;R;17;;Y;91;Michelin;Unbekannt;ZTR225457WMO20;113.99
01.01.2025;225;45;R;17;;Y;94;Michelin;Unbekannt;ZTR225457YMO20;114.70
01.01.2025;225;45;R;17;;V;94;Michelin;Unbekannt;ZTR226457YMO20;112.92
01.01.2025;235;45;R;17;;Y;94;Michelin;Unbekannt;ZTR226457VMO20;118.10
01.01.2025;235;45;R;17;;Y;97;Michelin;Unbekannt;ZTR235457YMO20;133.97
01.01.2025;245;45;R;17;;Y;95;Michelin;Unbekannt;ZTR236457YMO20;132.58
01.01.2025;245;45;R;17;;Y;99;Michelin;Unbekannt;ZTR245457YMO20;177.64
01.01.2025;215;45;R;18;;W;93;Michelin;Unbekannt;ZTR246457YMO20;177.22
01.01.2025;225;45;R;18;;Y;95;Michelin;Unbekannt;ZTR216458WMZ00;168.22
01.01.2025;235;45;R;18;;W;94;Michelin;Unbekannt;ZTR226458YMO20;169.42
01.01.2025;235;45;R;18;;Y;98;Michelin;Unbekannt;ZTR235458WMO20;179.09
01.01.2025;245;45;R;18;;Y;96;Michelin;Unbekannt;ZTR236458YMO20;171.83
01.01.2025;245;45;R;18;;Y;100;Michelin;Unbekannt;ZTR245458YMO20;181.78
01.01.2025;255;45;R;18;;Y;103;Michelin;Unbekannt;ZTR246458YMO20;178.11
01.01.2025;235;45;R;19;;Y;99;Michelin;Unbekannt;ZTR256458YMO20;194.97
01.01.2025;245;45;R;19;;Y;102;Michelin;Unbekannt;ZTR236459YMO20;225.26
01.01.2025;245;45;R;19;;V;102;Michelin;Unbekannt;ZTR246459YMO20;223.98
01.01.2025;255;45;R;19;;V;104;Michelin;Unbekannt;ZTR246459VMZ00;248.98
01.01.2025;215;45;R;20;;T;95;Michelin;Unbekannt;ZTR256459VMZ00;223.06
01.01.2025;275;45;R;20;;H;110;Michelin;Unbekannt;ZTR216450TMZ00;188.20
01.01.2025;285;45;R;20;;V;112;Michelin;Unbekannt;ZTR276450HMO20;242.02
01.01.2025;285;45;R;22;;H;114;Michelin;Unbekannt;ZTR286450VMZ00;283.71
01.01.2025;205;40;R;17;;W;84;Michelin;Unbekannt;ZTR286452HMZ00;395.86
01.01.2025;215;40;R;17;;W;87;Michelin;Unbekannt;ZTR206407WMZ00;141.78
01.01.2025;205;40;R;18;;W;86;Michelin;Unbekannt;ZTR216407WMO20;156.40
01.01.2025;215;40;R;18;;V;89;Michelin;Unbekannt;ZTR206408WMZ00;172.56
01.01.2025;225;40;R;18;;Y;92;Michelin;Unbekannt;ZTR216408VMZ00;150.10
01.01.2025;235;40;R;18;;Y;95;Michelin;Unbekannt;ZTR226408YMO20;119.51
01.01.2025;245;40;R;18;;Y;93;Michelin;CrossClimate 2 AB;ZTR236408YMO20;156.32
01.01.2025;245;40;R;18;;Y;97;Michelin;Unbekannt;ZTR245408YMO20;161.21
01.01.2025;255;40;R;18;;Y;99;Michelin;Unbekannt;ZTR246408YMO20;161.37
01.01.2025;225;40;R;19;;Y;93;Michelin;Unbekannt;ZTR256408YMZ00;201.66
01.01.2025;235;40;R;19;;Y;96;Michelin;Unbekannt;ZTR226409YMO20;203.94
01.01.2025;235;40;R;19;;H;96;Michelin;Unbekannt;ZTR236409YMO20;214.71
01.01.2025;245;40;R;19;;Y;98;Michelin;Unbekannt;ZTR236409HMO20;208.63
01.01.2025;255;40;R;19;;Y;100;Michelin;Unbekannt;ZTR246409YMO20;202.02
01.01.2025;275;40;R;19;;Y;105;Michelin;Unbekannt;ZTR256409YMO20;210.92
01.01.2025;245;40;R;20;;W;99;Michelin;Unbekannt;ZTR276409YMZ00;237.02
01.01.2025;255;40;R;20;;V;101;Michelin;Unbekannt;ZTR246400WMZ00;251.35
01.01.2025;285;40;R;20;;V;108;Michelin;Unbekannt;ZTR256400VMZ00;258.91
01.01.2025;245;40;R;21;;W;100;Michelin;Unbekannt;ZTR286400VMZ00;313.01
01.01.2025;245;35;R;18;;Y;92;Michelin;Unbekannt;ZTR246401WMZ00;302.31
01.01.2025;255;35;R;18;;Y;94;Michelin;Unbekannt;ZTR246358YMO20;174.46
01.01.2025;265;35;R;18;;Y;97;Michelin;Unbekannt;ZTR256358YMO20;180.57
01.01.2025;235;35;R;19;;Y;91;Michelin;Unbekannt;ZTR266358YMO20;235.24
01.01.2025;245;35;R;19;;Y;93;Michelin;Unbekannt;ZTR236359YMZ00;192.98
01.01.2025;255;35;R;19;;Y;96;Michelin;Unbekannt;ZTR246359YMO20;238.12
01.01.2025;275;35;R;19;;Y;100;Michelin;Unbekannt;ZTR256359YMO20;214.62
01.01.2025;245;35;R;20;;Y;95;Michelin;Unbekannt;ZTR276359YMZ00;256.11
01.01.2025;255;35;R;20;;Y;97;Michelin;Unbekannt;ZTR246350YMZ00;240.53
01.01.2025;275;35;R;20;;W;102;Michelin;Unbekannt;ZTR256350YMZ00;209.82
01.01.2025;285;35;R;20;;Y;104;Michelin;Unbekannt;ZTR276350WMZ00;254.05
01.01.2025;225;45;R;17;XL;V;94;Nexen;Unbekannt;ZTR286350YMZ00;311.82
01.01.2025;165;70;R;14;XL;T;81;Pirelli;Unbekannt;ZTR226457VYZ00;96.44
01.01.2025;175;65;R;14;XL;T;82;Pirelli;Unbekannt;ZTR165704TPZ00;81.79
01.01.2025;175;65;R;15;XL;V;88;Pirelli;Unbekannt;ZTR175654TPZ00;77.87
01.01.2025;185;65;R;15;XL;V;92;Pirelli;Unbekannt;ZTR176655VPZ00;95.24
01.01.2025;195;65;R;15;XL;V;95;Pirelli;Unbekannt;ZTR186655VPZ01;85.47
01.01.2025;185;60;R;14;XL;H;82;Pirelli;Unbekannt;ZTR196655VPZ02;84.04
01.01.2025;185;60;R;15;XL;V;88;Pirelli;Unbekannt;ZTR185604HPZ00;79.57
01.01.2025;205;60;R;16;XL;V;96;Pirelli;Unbekannt;ZTR186605VPZ00;100.29
01.01.2025;205;60;R;16;XL;V;96;Pirelli;Unbekannt;ZTR206606VPZ01;136.73
01.01.2025;215;60;R;16;XL;V;99;Pirelli;Unbekannt;ZTR206606VPZ02;121.30
01.01.2025;225;60;R;17;XL;V;103;Pirelli;Unbekannt;ZTR216606VPZ03;152.40
01.01.2025;195;60;R;18;XL;H;96;Pirelli;Unbekannt;ZTR226607VPZ00;151.86
01.01.2025;225;60;R;18;XL;V;104;Pirelli;Unbekannt;ZTR196608HPZ00;161.39
01.01.2025;185;55;R;15;XL;V;86;Pirelli;Unbekannt;ZTR226608VPZ02;156.90
01.01.2025;195;55;R;15;XL;V;89;Pirelli;Unbekannt;ZTR186555VPZ00;109.26
01.01.2025;195;55;R;16;XL;V;91;Pirelli;Unbekannt;ZTR196555VPZ01;114.32
01.01.2025;205;55;R;16;XL;V;94;Pirelli;Unbekannt;ZTR196556VPZ01;130.57
01.01.2025;205;55;R;16;XL;V;94;Pirelli;Unbekannt;ZTR206556VPZ01;96.43
01.01.2025;215;55;R;16;XL;V;97;Pirelli;Unbekannt;ZTR206556VPZ02;88.53
01.01.2025;205;55;R;17;XL;V;95;Pirelli;Unbekannt;ZTR216556VPZ00;151.86
01.01.2025;205;55;R;17;XL;V;95;Pirelli;Unbekannt;ZTR204557VPCA0;139.43
01.01.2025;205;55;R;17;XL;V;95;Pirelli;Unbekannt;ZTR206557VPZ03;133.82
01.01.2025;215;55;R;17;XL;W;98;Pirelli;Powergy All Season S;ZTR206557VPZ04;108.91
01.01.2025;215;55;R;17;XL;W;98;Pirelli;Unbekannt;ZTR214557WPZ01;152.19
01.01.2025;225;55;R;17;XL;Y;101;Pirelli;Unbekannt;ZTR216557WPZ02;116.87
01.01.2025;215;55;R;18;XL;V;99;Pirelli;Unbekannt;ZTR226557YPZ02;155.44
01.01.2025;215;55;R;18;XL;V;99;Pirelli;Unbekannt;ZTR216558VPZ01;158.02
01.01.2025;225;55;R;18;XL;V;102;Pirelli;Unbekannt;ZTR216558VPZ02;140.48
01.01.2025;205;55;R;19;XL;V;97;Pirelli;Unbekannt;ZTR226558VPZ00;159.16
01.01.2025;195;55;R;20;XL;H;95;Pirelli;Unbekannt;ZTR206559VPZ00;165.12
01.01.2025;195;50;R;15;XL;V;86;Pirelli;Unbekannt;ZTR196550HPZ00;127.20
01.01.2025;205;50;R;17;XL;W;93;Pirelli;Unbekannt;ZTR196505VPZ00;84.04
01.01.2025;215;50;R;17;XL;W;95;Pirelli;Unbekannt;ZTR206507WPZ00;139.03
01.01.2025;225;50;R;17;XL;W;98;Pirelli;Unbekannt;ZTR216507WPZ01;145.61
01.01.2025;225;50;R;17;XL;W;98;Pirelli;Unbekannt;ZTR226507WPZ02;145.61
01.01.2025;225;50;R;18;XL;W;99;Pirelli;Unbekannt;ZTR226507WPZ03;113.72
01.01.2025;235;50;R;18;XL;V;101;Pirelli;Unbekannt;ZTR226508WPZ03;182.76
